thickness_0,material_0,thickness_1,material_1,thickness_2,material_2,thickness_3,material_3,thickness_4,material_4,thickness_5,material_5,thickness_6,material_6,thickness_7,material_7,thickness_8,material_8,thickness_9,material_9,thickness_10,material_10,thickness_11,material_11,thickness_12,material_12,thickness_13,material_13,thickness_14,material_14,thickness_15,material_15,thickness_16,material_16,thickness_17,material_17,thickness_18,material_18,thickness_19,material_19,thickness_20,material_20,thickness_21,material_21,thickness_22,material_22,thickness_23,material_23,thickness_24,material_24,thickness_25,material_25,thickness_26,material_26,thickness_27,material_27,thickness_28,material_28,thickness_29,material_29,thickness_30,material_30,thickness_31,material_31,thickness_32,material_32,thickness_33,material_33,thickness_34,material_34,thickness_35,material_35,thickness_36,material_36,thickness_37,material_37,thickness_38,material_38,thickness_39,material_39,thickness_40,material_40,thickness_41,material_41,thickness_42,material_42,thickness_43,material_43,thickness_44,material_44,thickness_45,material_45,thickness_46,material_46,thickness_47,material_47,thickness_48,material_48,thickness_49,material_49,thickness_50,material_50,thickness_51,material_51,thickness_52,material_52,thickness_53,material_53,thickness_54,material_54,thickness_55,material_55,thickness_56,material_56,thickness_57,material_57,thickness_58,material_58,thickness_59,material_59,reflectivity,absorption,thermal_noise,reflectivity_reward,absorption_reward,thermal_noise_reward
0.39999992,1,0.15140395,2,0.3166677,1,0.17982514,2,0.31226146,1,0.17897768,2,0.3133916,1,0.18052098,2,0.31405354,1,0.18006834,2,0.31415,1,0.1783897,2,0.3140413,1,0.18001515,2,0.31375465,1,0.17996673,2,0.31383702,1,0.18131916,2,0.31379297,1,0.18074222,2,0.31605682,1,0.18133178,2,0.3153792,1,0.18209687,2,0.3168071,1,0.18260452,2,0.3170387,1,0.18268579,2,0.31651312,1,0.18323536,2,0.31702268,1,0.18389305,2,0.31746858,1,0.18412066,2,0.31691623,1,0.18396829,2,0.31720123,1,0.18401599,2,0.31619635,1,0.18374854,2,0.31523135,1,0.18360084,2,0.31545758,1,0.18190026,2,0.31455982,1,0.18228978,2,0.31408444,1,0.18101072,2,0.31316596,1,0.1803368,2,0.3117276,1,0.17968324,2,0.3107896,1,0.17884047,2,0.3098701,1,0.1769961,2,0.30853888,1,0.17583005,2,0.3053758,1,0.17338885,2,0.9999963597477575,0.5496785343965389,4.1965620029670146e-21,0.9064780869878464,0.6440941092074275,0.76465596043144
0.3999998,1,0.2247854,2,0.3323088,1,0.18687518,2,0.3221999,1,0.17995964,2,0.31813037,1,0.1767894,2,0.31555244,1,0.17546383,2,0.31521714,1,0.1759395,2,0.31390694,1,0.17461692,2,0.3140298,1,0.17501739,2,0.3139709,1,0.17552307,2,0.31542712,1,0.17598078,2,0.31650162,1,0.17808323,2,0.3175546,1,0.17973155,2,0.31845352,1,0.18012245,2,0.31985372,1,0.18084675,2,0.32075348,1,0.1816175,2,0.32087225,1,0.18081537,2,0.31916058,1,0.17997041,2,0.31812355,1,0.17870252,2,0.3162566,1,0.1772772,2,0.31586102,1,0.17635863,2,0.31533974,1,0.17624134,2,0.31532928,1,0.17548192,2,0.31440172,1,0.17598705,2,0.31492522,1,0.17591164,2,0.31562808,1,0.17721389,2,0.3165617,1,0.17723475,2,0.31747577,1,0.1783674,2,0.32056433,1,0.18167482,2,0.32507607,1,0.18525729,2,0.33074725,1,0.18867305,2,0.9999964369279322,0.40290417536204,4.2147113874222624e-21,0.9080292322320521,0.6616168439921968,0.7643834778692457
0.39999956,1,0.2136132,2,0.3171351,1,0.17947593,2,0.31654257,1,0.17846441,2,0.31594047,1,0.17870952,2,0.31631285,1,0.17945586,2,0.31599802,1,0.17899099,2,0.316877,1,0.17874853,2,0.31578746,1,0.1794812,2,0.3162595,1,0.17779432,2,0.31605485,1,0.17894258,2,0.31633016,1,0.179175,2,0.31556147,1,0.17876504,2,0.31541896,1,0.17806786,2,0.31498995,1,0.17738308,2,0.3147974,1,0.1777111,2,0.31459698,1,0.17679676,2,0.31362793,1,0.17729503,2,0.3137456,1,0.1769121,2,0.31328255,1,0.17681094,2,0.31349462,1,0.17698218,2,0.31345442,1,0.17801553,2,0.31547424,1,0.17870033,2,0.3165781,1,0.18015137,2,0.31784555,1,0.18159658,2,0.32016355,1,0.18416525,2,0.321889,1,0.18679692,2,0.3248329,1,0.18939498,2,0.3268031,1,0.19075386,2,0.3281387,1,0.19217978,2,0.32842276,1,0.1924957,2,0.9999964443278285,0.31057440536281017,4.217880352520472e-21,0.9081797145458949,0.6762988216637944,0.7643360244492945
0.39999995,1,0.22885422,2,0.32588103,1,0.18117182,2,0.32036564,1,0.18064716,2,0.32018542,1,0.18085669,2,0.32000858,1,0.18091838,2,0.32011768,1,0.18065974,2,0.32009497,1,0.18124233,2,0.32069147,1,0.18061715,2,0.32081372,1,0.18093184,2,0.32112166,1,0.18165654,2,0.32111314,1,0.18192421,2,0.3207936,1,0.18063055,2,0.3202726,1,0.17963177,2,0.31982294,1,0.17996876,2,0.31937844,1,0.17887826,2,0.32015252,1,0.17982207,2,0.3198911,1,0.18038145,2,0.3203751,1,0.18105134,2,0.32096553,1,0.18138854,2,0.32178137,1,0.18155809,2,0.32294768,1,0.18292767,2,0.32334155,1,0.1833434,2,0.3231526,1,0.18417689,2,0.32383278,1,0.18382744,2,0.32496652,1,0.18559523,2,0.32518944,1,0.18597949,2,0.32577124,1,0.1858094,2,0.3268162,1,0.18693894,2,0.32696003,1,0.18897264,2,0.32949346,1,0.19046478,2,0.9999965438125573,0.27000815849697307,4.2471509297057634e-21,0.9102337853436734,0.6841945240054041,0.7638994330066012
0.3999999,1,0.22707285,2,0.31945974,1,0.17606124,2,0.32232884,1,0.16997871,2,0.31416357,1,0.1753651,2,0.32526043,1,0.17906648,2,0.3211248,1,0.17550537,2,0.3087522,1,0.1778815,2,0.32340345,1,0.17409907,2,0.32539874,1,0.17752051,2,0.3229751,1,0.17563103,2,0.32088992,1,0.17525092,2,0.32810017,1,0.17902656,2,0.3188299,1,0.17550302,2,0.32109523,1,0.17791271,2,0.32278997,1,0.17519821,2,0.3169989,1,0.17744718,2,0.32532403,1,0.17923063,2,0.31853706,1,0.1782662,2,0.31458685,1,0.1746157,2,0.3197879,1,0.17814225,2,0.32366216,1,0.17955317,2,0.32018095,1,0.18000253,2,0.3241632,1,0.17971353,2,0.3244663,1,0.1779371,2,0.32183704,1,0.17974247,2,0.32105958,1,0.18334956,2,0.32331955,1,0.18344031,2,0.32692066,1,0.18555488,2,0.3313179,1,0.18542299,2,0.32682005,1,0.18393992,2,0.9999965471038416,0.2835832695323649,4.219307598034007e-21,0.91030274705537,0.6814274371820299,0.7643146641991589
0.3896343,1,0.2405674,2,0.32706538,1,0.1788187,2,0.31940675,1,0.17990802,2,0.31900796,1,0.17930828,2,0.31903398,1,0.17786494,2,0.31888658,1,0.17793632,2,0.31765333,1,0.17777355,2,0.31737518,1,0.17777342,2,0.31739914,1,0.1775404,2,0.3166913,1,0.17719643,2,0.31667817,1,0.17637797,2,0.31621227,1,0.17738143,2,0.3174761,1,0.17622143,2,0.3169607,1,0.1771824,2,0.31728065,1,0.1768058,2,0.31729975,1,0.1771004,2,0.32019943,1,0.17711367,2,0.31564775,1,0.17624393,2,0.31921783,1,0.17559011,2,0.3180985,1,0.17771024,2,0.31809595,1,0.17750625,2,0.3174132,1,0.17701453,2,0.3165604,1,0.1775597,2,0.31733906,1,0.17728122,2,0.31844136,1,0.17852598,2,0.31964767,1,0.18202128,2,0.32424185,1,0.18688005,2,0.3253874,1,0.18494754,2,0.32354754,1,0.18378496,2,0.322496,1,0.1834687,2,0.9999965795338764,0.36178988440830845,4.219518750660268e-21,0.9109857844167049,0.6676884806093389,0.764311504703543
0.38347962,1,0.2408689,2,0.3190382,1,0.18294562,2,0.3191401,1,0.18553694,2,0.31955472,1,0.18392064,2,0.31799775,1,0.18345036,2,0.3185303,1,0.18359971,2,0.31886172,1,0.18427737,2,0.31833372,1,0.18394992,2,0.3182226,1,0.18424581,2,0.31883156,1,0.18452553,2,0.31869483,1,0.18433458,2,0.31875873,1,0.18566018,2,0.3204392,1,0.1852889,2,0.31947297,1,0.18633562,2,0.32042444,1,0.18577418,2,0.32018286,1,0.18571387,2,0.3202674,1,0.18526101,2,0.32042524,1,0.18566796,2,0.319154,1,0.18422069,2,0.31765825,1,0.18291017,2,0.3170719,1,0.18119465,2,0.31598738,1,0.18168448,2,0.31668755,1,0.18385553,2,0.31935796,1,0.18674535,2,0.32216445,1,0.18938825,2,0.32548147,1,0.19153321,2,0.3268765,1,0.192139,2,0.327402,1,0.19192506,2,0.3269222,1,0.19198494,2,0.32603106,1,0.19160238,2,0.9999966093085112,0.2533582575651776,4.264122972735434e-21,0.911618620648138,0.6877848514511963,0.7636476921233041
0.39999983,1,0.23457287,2,0.32435253,1,0.18032418,2,0.3235632,1,0.18283074,2,0.32160434,1,0.17949563,2,0.31968793,1,0.17803341,2,0.319536,1,0.17793974,2,0.31953552,1,0.17888021,2,0.32018477,1,0.17868811,2,0.31996688,1,0.17847958,2,0.32062504,1,0.17793292,2,0.31881103,1,0.17889395,2,0.32179743,1,0.17841399,2,0.32064036,1,0.17910554,2,0.3230814,1,0.17776284,2,0.320978,1,0.17914028,2,0.3233925,1,0.18013619,2,0.32575658,1,0.17965667,2,0.322312,1,0.17960082,2,0.32415166,1,0.17871326,2,0.32450175,1,0.18121646,2,0.3237611,1,0.18073422,2,0.32174575,1,0.17941555,2,0.3212394,1,0.17898913,2,0.3243986,1,0.17937997,2,0.3230441,1,0.17880352,2,0.3221237,1,0.1795539,2,0.325061,1,0.18069683,2,0.32818192,1,0.18370213,2,0.32703272,1,0.18563993,2,0.33120573,1,0.18657319,2,0.9999966204329361,0.3004917943764853,4.236253267636521e-21,0.9118564885067426,0.6781605051468209,0.7640616182556976
0.391922,1,0.22830945,2,0.3172241,1,0.184328,2,0.31781256,1,0.18384187,2,0.31761193,1,0.18458456,2,0.3178557,1,0.18478137,2,0.3179101,1,0.18454267,2,0.31820506,1,0.18475917,2,0.31874403,1,0.18525106,2,0.31834832,1,0.18424916,2,0.31824398,1,0.1847676,2,0.31884614,1,0.18455592,2,0.31808048,1,0.1852141,2,0.31779948,1,0.18485948,2,0.3185034,1,0.1850868,2,0.31786475,1,0.18435952,2,0.31791165,1,0.18398745,2,0.31841788,1,0.18526031,2,0.3182102,1,0.18527377,2,0.318517,1,0.1853636,2,0.31910923,1,0.18565321,2,0.31930414,1,0.18649727,2,0.32003817,1,0.18767889,2,0.32095873,1,0.18869388,2,0.32202268,1,0.18896516,2,0.32340282,1,0.1911918,2,0.32468906,1,0.19151103,2,0.32487193,1,0.19193925,2,0.32491115,1,0.19177955,2,0.3251501,1,0.19149141,2,0.32368577,1,0.19027738,2,0.9999966336758024,0.2705472196514712,4.266410326997483e-21,0.9121406768569182,0.6840820169734322,0.763613843013032
0.39999998,1,0.24594691,2,0.31284094,1,0.17439485,2,0.31133077,1,0.17512152,2,0.31304407,1,0.17641522,2,0.3147086,1,0.17792526,2,0.3162876,1,0.17922018,2,0.3169761,1,0.17993647,2,0.31781697,1,0.18037193,2,0.3177306,1,0.17999922,2,0.31721,1,0.17936969,2,0.3159764,1,0.17982046,2,0.31478927,1,0.1783627,2,0.3143997,1,0.17685142,2,0.31308225,1,0.17863174,2,0.3171885,1,0.18234795,2,0.32063398,1,0.18392311,2,0.32170954,1,0.18452044,2,0.32036033,1,0.18315002,2,0.32052624,1,0.18313,2,0.32119936,1,0.18538228,2,0.32292327,1,0.18540908,2,0.3239106,1,0.18642244,2,0.32431406,1,0.18613996,2,0.32367167,1,0.1863994,2,0.3231965,1,0.18613665,2,0.3222686,1,0.18512805,2,0.322302,1,0.18448485,2,0.3218002,1,0.18391009,2,0.32041028,1,0.18260932,2,0.3192162,1,0.18031244,2,0.9999966338200517,0.3282434434789471,4.2415585462586314e-21,0.9121437785589803,0.6731775732875577,0.7639826087533523
0.39679563,1,0.1527085,2,0.33982414,1,0.2033357,2,0.32812268,1,0.18312332,2,0.3251873,1,0.18424943,2,0.3200777,1,0.18302557,2,0.32105693,1,0.18190366,2,0.3205259,1,0.18206939,2,0.31726792,1,0.18180525,2,0.31909043,1,0.18207376,2,0.3185537,1,0.18090072,2,0.31784424,1,0.18243356,2,0.31974393,1,0.18334451,2,0.31874058,1,0.18354304,2,0.32010984,1,0.18312563,2,0.32047996,1,0.1839087,2,0.3211003,1,0.18490069,2,0.32101926,1,0.18421373,2,0.3215611,1,0.18472837,2,0.3214817,1,0.18415889,2,0.32167608,1,0.18375704,2,0.32002902,1,0.18338688,2,0.3190965,1,0.18240441,2,0.31887382,1,0.1813708,2,0.3169309,1,0.18004224,2,0.3177319,1,0.18055484,2,0.3157191,1,0.18022071,2,0.31802556,1,0.18173446,2,0.32191932,1,0.18789582,2,0.3274695,1,0.18988231,2,0.32748267,1,0.19056888,2,0.9999966761491585,0.2960237230798759,4.242670174346345e-21,0.9130597455872941,0.6790055663240414,0.7639660665234559
0.3999999,1,0.27148288,2,0.30826217,1,0.18245691,2,0.3146309,1,0.18448783,2,0.314928,1,0.18397658,2,0.3148185,1,0.18450889,2,0.3157724,1,0.18565051,2,0.31545502,1,0.1853347,2,0.31579164,1,0.18504842,2,0.31546363,1,0.18514588,2,0.31540495,1,0.18567437,2,0.31588113,1,0.18660544,2,0.31636658,1,0.18687743,2,0.31726095,1,0.18666068,2,0.31734222,1,0.18714972,2,0.31803632,1,0.1879944,2,0.31844795,1,0.18912718,2,0.31923836,1,0.18927956,2,0.31948614,1,0.18957524,2,0.31972936,1,0.1902211,2,0.32017562,1,0.18912773,2,0.31972867,1,0.18950838,2,0.31970558,1,0.18932572,2,0.31911486,1,0.18902664,2,0.31952175,1,0.18956465,2,0.3200016,1,0.19098209,2,0.3206664,1,0.19180419,2,0.32212514,1,0.19225463,2,0.32333177,1,0.19403207,2,0.32364768,1,0.19350046,2,0.3235248,1,0.19167179,2,0.9999966916489516,0.2738683375579701,4.286220070144994e-21,0.9133980689646428,0.6833937755091792,0.7633214661425254
0.3999988,1,0.20340481,2,0.342451,1,0.17504962,2,0.3193621,1,0.18460721,2,0.32275036,1,0.18521653,2,0.3216247,1,0.1847339,2,0.32140628,1,0.18404432,2,0.32184878,1,0.18410577,2,0.32035992,1,0.18403102,2,0.32057002,1,0.18289252,2,0.320228,1,0.18241614,2,0.32000196,1,0.18213378,2,0.31972837,1,0.18225698,2,0.31951958,1,0.18247923,2,0.319576,1,0.18186516,2,0.3201726,1,0.18207537,2,0.32004768,1,0.18194565,2,0.3188477,1,0.18215135,2,0.31892878,1,0.18209527,2,0.31879672,1,0.18157586,2,0.31864718,1,0.1811141,2,0.31867567,1,0.18087235,2,0.31842163,1,0.18134207,2,0.31820795,1,0.18235534,2,0.31987333,1,0.18214369,2,0.32080513,1,0.18402778,2,0.32142726,1,0.18412289,2,0.3229044,1,0.1868653,2,0.32536936,1,0.19080035,2,0.32778135,1,0.19226243,2,0.3292229,1,0.19232616,2,0.9999967054450801,0.31681955811392876,4.248276229330853e-21,0.9137005414042306,0.6751757725397053,0.7638827099352998
0.39999992,1,0.22117679,2,0.32150003,1,0.17706338,2,0.320507,1,0.17823008,2,0.3209791,1,0.1778846,2,0.32068488,1,0.17715892,2,0.32013384,1,0.17757827,2,0.31993175,1,0.17754982,2,0.32002985,1,0.17781459,2,0.32055017,1,0.17767878,2,0.31991085,1,0.1785199,2,0.3210845,1,0.17803307,2,0.32085702,1,0.17799388,2,0.32096717,1,0.17834193,2,0.3209955,1,0.17814761,2,0.32121164,1,0.17843202,2,0.3210155,1,0.17868476,2,0.3208512,1,0.17840816,2,0.32073277,1,0.17808491,2,0.32117978,1,0.17917548,2,0.32108605,1,0.17857069,2,0.32201138,1,0.17933092,2,0.3224489,1,0.17925997,2,0.32182556,1,0.17886768,2,0.32220984,1,0.17939003,2,0.32286614,1,0.17938842,2,0.32216048,1,0.17986377,2,0.32199207,1,0.17959224,2,0.3224779,1,0.18022238,2,0.32259426,1,0.17977908,2,0.32305804,1,0.1799385,2,0.999996758027556,0.35351600579120607,4.222134131923412e-21,0.9148651134818344,0.6689935042920772,0.7642723839400278
0.39999995,1,0.25543448,2,0.32177123,1,0.1833627,2,0.31845224,1,0.18059838,2,0.31839937,1,0.18066488,2,0.31844288,1,0.1812443,2,0.31942183,1,0.18162712,2,0.31939316,1,0.18266858,2,0.31953737,1,0.18163703,2,0.3199021,1,0.18322848,2,0.31897762,1,0.18336543,2,0.32051346,1,0.18286994,2,0.3200912,1,0.1822528,2,0.32057652,1,0.18417427,2,0.32085598,1,0.18389006,2,0.3208004,1,0.18396667,2,0.32085645,1,0.1831466,2,0.32088533,1,0.18186766,2,0.32008561,1,0.1819683,2,0.32015246,1,0.18207504,2,0.3198531,1,0.18240279,2,0.32022673,1,0.18232803,2,0.32018217,1,0.18330155,2,0.32146558,1,0.18359946,2,0.32166144,1,0.1846883,2,0.32273299,1,0.18506654,2,0.3229087,1,0.18536587,2,0.32357728,1,0.1863541,2,0.3247136,1,0.18721753,2,0.3247683,1,0.18752702,2,0.3249216,1,0.1878445,2,0.9999967709713363,0.30311673823460034,4.261049093460059e-21,0.9151546833000626,0.677669880833761,0.763693209814702
0.39938563,1,0.1465145,2,0.3192507,1,0.20586537,2,0.32582676,1,0.18455839,2,0.32028347,1,0.18442486,2,0.32137755,1,0.18082143,2,0.31872523,1,0.18038906,2,0.3176022,1,0.17987274,2,0.31730473,1,0.17926674,2,0.3136541,1,0.18019389,2,0.3169162,1,0.18045847,2,0.31785637,1,0.18140441,2,0.31706148,1,0.18026954,2,0.31758308,1,0.18141568,2,0.3178597,1,0.18173225,2,0.317239,1,0.18075508,2,0.32010016,1,0.18163446,2,0.31919158,1,0.18241636,2,0.31919545,1,0.18345378,2,0.319728,1,0.182788,2,0.31843135,1,0.18302865,2,0.3193941,1,0.1818704,2,0.31644103,1,0.1810885,2,0.3168604,1,0.17946059,2,0.31464618,1,0.17840417,2,0.3138184,1,0.17772761,2,0.3133765,1,0.17787813,2,0.31469315,1,0.17939723,2,0.31745076,1,0.18059096,2,0.320867,1,0.18190995,2,0.324592,1,0.1854761,2,0.9999968103320644,0.4054602577906813,4.220322417980451e-21,0.9160424212302409,0.6612601048327246,0.7642994808386204
0.39999992,1,0.25671425,2,0.33570004,1,0.1813746,2,0.31624585,1,0.18240315,2,0.31616965,1,0.18155599,2,0.31709754,1,0.18130936,2,0.31649625,1,0.18159844,2,0.31778002,1,0.18231316,2,0.31697267,1,0.18252328,2,0.31773835,1,0.18250184,2,0.31800377,1,0.183114,2,0.318558,1,0.18265378,2,0.31779748,1,0.18385355,2,0.31847543,1,0.18336576,2,0.31904125,1,0.18383397,2,0.319637,1,0.18395172,2,0.3193638,1,0.18361388,2,0.31873935,1,0.18321714,2,0.31829092,1,0.18303455,2,0.3185649,1,0.1839458,2,0.31776825,1,0.18314888,2,0.3181905,1,0.18399833,2,0.31835046,1,0.1834764,2,0.31945857,1,0.18417579,2,0.31913114,1,0.18505675,2,0.32045114,1,0.1856013,2,0.32161736,1,0.18736888,2,0.3233948,1,0.18818568,2,0.32311025,1,0.18816806,2,0.32292303,1,0.18832007,2,0.32238376,1,0.1866863,2,0.9999968964132633,0.30779898623871266,4.262311904073586e-21,0.9180226854638891,0.6768051851466071,0.7636745061755797
0.39999992,1,0.22446041,2,0.308686,1,0.19153312,2,0.30060387,1,0.18650706,2,0.30147594,1,0.18651034,2,0.30057007,1,0.18715887,2,0.29948962,1,0.18659447,2,0.3008526,1,0.18759595,2,0.30386427,1,0.18901947,2,0.30366415,1,0.19034737,2,0.3050161,1,0.1915978,2,0.30691528,1,0.19054617,2,0.3059457,1,0.19167086,2,0.30610445,1,0.19372949,2,0.3070337,1,0.19503999,2,0.30926123,1,0.19425644,2,0.3066805,1,0.19225663,2,0.30523252,1,0.1922206,2,0.30455726,1,0.19203639,2,0.30536693,1,0.19345227,2,0.3060139,1,0.19493705,2,0.30881247,1,0.19676913,2,0.31005898,1,0.19922607,2,0.31339395,1,0.20121229,2,0.31585842,1,0.20415413,2,0.31858698,1,0.20482296,2,0.31692865,1,0.204379,2,0.31696248,1,0.20347784,2,0.31672457,1,0.20254476,2,0.31521755,1,0.20270358,2,0.31638694,1,0.21107166,2,0.9999969635281301,0.2706947640056679,4.288590923977127e-21,0.919605122977367,0.6840512621803896,0.7632865668682807
0.3999999,1,0.24766125,2,0.32519853,1,0.18971278,2,0.32137406,1,0.18893802,2,0.32068998,1,0.1891543,2,0.3207594,1,0.1890667,2,0.32012135,1,0.18824959,2,0.31933132,1,0.18783122,2,0.31949124,1,0.18805704,2,0.31871083,1,0.18704264,2,0.31787884,1,0.18641905,2,0.31763458,1,0.18568468,2,0.31723604,1,0.18548286,2,0.31735465,1,0.18572302,2,0.31603634,1,0.1854473,2,0.3158374,1,0.18508247,2,0.31573808,1,0.18459864,2,0.3147139,1,0.1843097,2,0.31459358,1,0.18307695,2,0.31402045,1,0.18330128,2,0.3139048,1,0.18381852,2,0.3144482,1,0.18342152,2,0.31516394,1,0.18393688,2,0.31609565,1,0.18508773,2,0.31607142,1,0.18530573,2,0.31784886,1,0.18623528,2,0.31865692,1,0.18765235,2,0.3196431,1,0.18872827,2,0.31996304,1,0.18904702,2,0.3210225,1,0.19055566,2,0.32210398,1,0.18890238,2,0.9999969852048317,0.3170241325906381,4.2763538312299456e-21,0.9201236982400862,0.6751393599999592,0.7634669110365228
0.3999988,1,0.18881762,2,0.32363573,1,0.18069634,2,0.31320894,1,0.18077691,2,0.3118361,1,0.18118146,2,0.31131622,1,0.18070246,2,0.31155404,1,0.18062249,2,0.31241998,1,0.18097268,2,0.3130142,1,0.18094373,2,0.3130105,1,0.18181434,2,0.31397447,1,0.18206866,2,0.31454903,1,0.18283619,2,0.31416583,1,0.18372543,2,0.31498146,1,0.18367429,2,0.3156831,1,0.18436468,2,0.31592926,1,0.18516676,2,0.31654477,1,0.18505071,2,0.3160844,1,0.18487105,2,0.31594518,1,0.18349083,2,0.31497014,1,0.18213151,2,0.31361744,1,0.1823503,2,0.313516,1,0.181337,2,0.3129935,1,0.18138483,2,0.3132818,1,0.18175931,2,0.31272468,1,0.18164101,2,0.31361163,1,0.18152991,2,0.31277534,1,0.18090461,2,0.31250647,1,0.18101619,2,0.31151852,1,0.17966612,2,0.31151807,1,0.18119878,2,0.31438342,1,0.18231742,2,0.999996998717587,0.464683143776581,4.219528750979472e-21,0.9204488561096528,0.6535696440722008,0.7643113550718896
0.39266613,1,0.24163823,2,0.31729037,1,0.18304773,2,0.31584126,1,0.18247561,2,0.31636277,1,0.18190296,2,0.3152295,1,0.18262523,2,0.3160904,1,0.18270579,2,0.31604683,1,0.1822424,2,0.31596524,1,0.18206626,2,0.3156348,1,0.18216868,2,0.31594923,1,0.18163066,2,0.31612074,1,0.18244977,2,0.3161283,1,0.18230616,2,0.3160786,1,0.18239234,2,0.31558684,1,0.1813626,2,0.3160703,1,0.18189405,2,0.3155742,1,0.18175732,2,0.31424403,1,0.18117431,2,0.3145466,1,0.17998064,2,0.3136945,1,0.17906933,2,0.31244537,1,0.1790658,2,0.31395033,1,0.18096294,2,0.31525022,1,0.18275693,2,0.31718284,1,0.18376973,2,0.31793186,1,0.18383934,2,0.31820711,1,0.18296327,2,0.3161516,1,0.18146107,2,0.31438544,1,0.1794022,2,0.31185746,1,0.17717135,2,0.31164312,1,0.1787498,2,0.31324077,1,0.17860565,2,0.9999970033672146,0.4210129315887285,4.230839436545222e-21,0.9205610788839159,0.6591368151714238,0.7641423489290997
0.39999884,1,0.21599747,2,0.32211375,1,0.18242972,2,0.31812775,1,0.18356958,2,0.31826758,1,0.18385933,2,0.3181698,1,0.18360735,2,0.3193758,1,0.18385544,2,0.31828418,1,0.18375634,2,0.3191543,1,0.18399394,2,0.31878883,1,0.18543312,2,0.3196823,1,0.18499243,2,0.3192852,1,0.18546875,2,0.3192575,1,0.18577407,2,0.31951165,1,0.1865229,2,0.32076028,1,0.18689305,2,0.32110706,1,0.18694104,2,0.32087025,1,0.18681008,2,0.3218774,1,0.18731916,2,0.32046214,1,0.18588705,2,0.32079923,1,0.18534075,2,0.3196125,1,0.1845197,2,0.31910646,1,0.18358734,2,0.3185783,1,0.18280332,2,0.31670615,1,0.18249218,2,0.31576875,1,0.18176906,2,0.31693277,1,0.18159387,2,0.31697282,1,0.18293029,2,0.31837043,1,0.1829205,2,0.31883436,1,0.18414761,2,0.32024342,1,0.18589602,2,0.3217667,1,0.18687804,2,0.9999970138361614,0.34913686321321447,4.2594846864473e-21,0.920814394666569,0.6696966341880658,0.7637163883073805
0.39999992,1,0.24953884,2,0.31716615,1,0.18123597,2,0.31560156,1,0.18020761,2,0.31405637,1,0.1798703,2,0.31394726,1,0.18005987,2,0.31380817,1,0.18005717,2,0.3137793,1,0.17947078,2,0.3137353,1,0.17935486,2,0.31338164,1,0.17949201,2,0.31360647,1,0.1794428,2,0.31399506,1,0.17943627,2,0.31441176,1,0.17995268,2,0.31355074,1,0.1804325,2,0.314419,1,0.18076646,2,0.31501725,1,0.18148261,2,0.31525406,1,0.18165502,2,0.31569487,1,0.1814833,2,0.3161051,1,0.18182181,2,0.31608862,1,0.1822016,2,0.31661338,1,0.18252274,2,0.31717804,1,0.1827098,2,0.31775165,1,0.18308385,2,0.31881815,1,0.18336166,2,0.31901535,1,0.18450895,2,0.31902516,1,0.18526414,2,0.32011002,1,0.18483604,2,0.32081336,1,0.18559054,2,0.32096824,1,0.1854414,2,0.3209487,1,0.18650454,2,0.3218263,1,0.18693602,2,0.9999970145815111,0.3498644320960881,4.2411348971523985e-21,0.9208324636518225,0.6695792044824136,0.7639889142794284
0.39557117,1,0.20307973,2,0.3023989,1,0.18609102,2,0.30429834,1,0.18590131,2,0.30165258,1,0.1839774,2,0.3017494,1,0.18287528,2,0.30166146,1,0.18494184,2,0.30634874,1,0.18649262,2,0.3045772,1,0.18766846,2,0.30648002,1,0.18869051,2,0.3092673,1,0.18809757,2,0.30774468,1,0.1872824,2,0.3065901,1,0.18864694,2,0.31178415,1,0.1874371,2,0.30991855,1,0.18568015,2,0.312377,1,0.18624488,2,0.30052477,1,0.18206583,2,0.30085906,1,0.18273516,2,0.31101897,1,0.18240647,2,0.30578864,1,0.1755099,2,0.31360343,1,0.18245059,2,0.31434485,1,0.18218222,2,0.3115661,1,0.17939167,2,0.32156116,1,0.1802707,2,0.29631257,1,0.19190258,2,0.30489582,1,0.18851726,2,0.3284591,1,0.18843514,2,0.3152263,1,0.18653676,2,0.3133261,1,0.18659317,2,0.32084614,1,0.17866813,2,0.32840815,1,0.18459319,2,0.99999702068522,0.39143790191438527,4.2323741951801875e-21,0.9209806014862059,0.6632454895260768,0.7641194519742138
0.3999992,1,0.20223641,2,0.3429321,1,0.18509081,2,0.31885546,1,0.18390606,2,0.31593278,1,0.18300433,2,0.3150311,1,0.1826317,2,0.31442374,1,0.18212767,2,0.31402066,1,0.18261942,2,0.31436104,1,0.18195932,2,0.3140033,1,0.18142852,2,0.31392607,1,0.1822122,2,0.31347623,1,0.18216164,2,0.31417206,1,0.18173777,2,0.31340364,1,0.18149792,2,0.31319752,1,0.18178138,2,0.31341046,1,0.1818704,2,0.31415153,1,0.18150896,2,0.3139842,1,0.18200739,2,0.31433266,1,0.18160133,2,0.314478,1,0.1828373,2,0.31529954,1,0.18292841,2,0.31515214,1,0.18362142,2,0.3162024,1,0.18356456,2,0.31665426,1,0.1832916,2,0.3165728,1,0.1848125,2,0.31717196,1,0.18523999,2,0.31837958,1,0.18605678,2,0.32048026,1,0.1884065,2,0.3223923,1,0.19133465,2,0.32478374,1,0.19252239,2,0.32560042,1,0.19383521,2,0.9999970532892409,0.35571305412303383,4.242082353603204e-21,0.9217770818680268,0.6686440131625043,0.7639748133796574
